enrollment_id,code_module,code_presentation,imd_band,num_of_prev_attempts,studied_credits,final_result,id_student
522,AAA,2014J,30-40%,0,120,Withdrawn,337748
523,AAA,2014J,60-70%,0,60,Pass,338407
524,AAA,2014J,10-20,0,120,Withdrawn,341876
525,AAA,2014J,70-80%,1,60,Pass,342007
526,AAA,2014J,90-100%,0,60,Pass,345440
527,AAA,2014J,,0,60,Pass,345519
528,AAA,2014J,20-30%,0,120,Pass,346118
529,AAA,2014J,40-50%,0,120,Withdrawn,348275
530,AAA,2014J,80-90%,0,60,Pass,348807
531,AAA,2014J,30-40%,0,120,Pass,350156
532,AAA,2014J,80-90%,0,60,Pass,350939
533,AAA,2014J,10-20,0,60,Pass,351336
534,AAA,2014J,70-80%,0,60,Pass,353665
535,AAA,2014J,0-10%,0,60,Fail,354170
536,AAA,2014J,30-40%,0,60,Pass,356170
537,AAA,2014J,80-90%,0,120,Pass,358182
538,AAA,2014J,70-80%,0,60,Pass,364957
539,AAA,2014J,60-70%,0,60,Withdrawn,369834
540,AAA,2014J,10-20,0,60,Pass,371710
541,AAA,2014J,40-50%,0,60,Pass,373872
542,AAA,2014J,,0,60,Pass,375260
543,AAA,2014J,40-50%,0,120,Pass,375646
544,AAA,2014J,50-60%,0,120,Distinction,377546
545,AAA,2014J,20-30%,0,60,Withdrawn,381642
546,AAA,2014J,50-60%,0,60,Pass,382095
547,AAA,2014J,70-80%,0,60,Withdrawn,383180
548,AAA,2014J,70-80%,0,60,Pass,383600
549,AAA,2014J,90-100%,0,60,Pass,383723
550,AAA,2014J,20-30%,0,120,Pass,384203
551,AAA,2014J,90-100%,0,60,Pass,384725
552,AAA,2014J,50-60%,0,60,Fail,387533
553,AAA,2014J,60-70%,0,60,Withdrawn,387954
554,AAA,2014J,10-20,0,300,Fail,388147
555,AAA,2014J,0-10%,1,90,Pass,390890
556,AAA,2014J,90-100%,0,60,Distinction,391249
557,AAA,2014J,60-70%,0,120,Fail,396599
558,AAA,2014J,40-50%,0,180,Fail,396655
559,AAA,2014J,70-80%,0,120,Pass,398171
560,AAA,2014J,70-80%,0,60,Pass,398349
561,AAA,2014J,60-70%,0,60,Pass,400147
562,AAA,2014J,20-30%,0,60,Pass,400682
563,AAA,2014J,90-100%,0,180,Pass,401404
564,AAA,2014J,,0,60,Pass,402204
565,AAA,2014J,60-70%,0,60,Pass,402727
566,AAA,2014J,80-90%,0,60,Pass,402961
567,AAA,2014J,90-100%,0,60,Pass,404356
568,AAA,2014J,80-90%,0,60,Pass,406671
569,AAA,2014J,70-80%,0,60,Distinction,406682
570,AAA,2014J,80-90%,0,60,Pass,409100
571,AAA,2014J,30-40%,0,120,Pass,409703
572,AAA,2014J,0-10%,0,60,Pass,410092
573,AAA,2014J,40-50%,0,60,Pass,411971
574,AAA,2014J,0-10%,1,60,Fail,415969
575,AAA,2014J,70-80%,0,90,Fail,418731
576,AAA,2014J,50-60%,0,60,Pass,421455
577,AAA,2014J,10-20,0,120,Pass,424577
578,AAA,2014J,,0,300,Distinction,429858
579,AAA,2014J,90-100%,0,150,Fail,431025
580,AAA,2014J,60-70%,0,60,Pass,439305
581,AAA,2014J,20-30%,0,60,Withdrawn,440319
582,AAA,2014J,70-80%,0,120,Pass,442064
583,AAA,2014J,20-30%,0,60,Pass,442132
584,AAA,2014J,70-80%,0,120,Pass,446108
585,AAA,2014J,70-80%,0,60,Pass,447481
586,AAA,2014J,50-60%,0,120,Fail,468120
587,AAA,2014J,90-100%,0,120,Withdrawn,468694
588,AAA,2014J,90-100%,1,60,Withdrawn,470588
589,AAA,2014J,20-30%,1,120,Pass,470982
590,AAA,2014J,0-10%,0,120,Distinction,476603
591,AAA,2014J,20-30%,0,180,Fail,481022
592,AAA,2014J,30-40%,0,120,Pass,483800
593,AAA,2014J,90-100%,0,120,Pass,484897
594,AAA,2014J,70-80%,0,120,Pass,485962
595,AAA,2014J,10-20,0,180,Withdrawn,488382
596,AAA,2014J,80-90%,0,60,Pass,488990
597,AAA,2014J,70-80%,0,120,Pass,500113
598,AAA,2014J,30-40%,0,60,Pass,503889
599,AAA,2014J,10-20,0,120,Withdrawn,514526
600,AAA,2014J,90-100%,0,60,Pass,518808
601,AAA,2014J,70-80%,0,90,Withdrawn,522482
602,AAA,2014J,70-80%,0,120,Distinction,527100
603,AAA,2014J,90-100%,0,120,Fail,527801
604,AAA,2014J,90-100%,0,60,Pass,533068
605,AAA,2014J,10-20,0,120,Fail,537081
606,AAA,2014J,60-70%,0,120,Pass,544253
607,AAA,2014J,80-90%,0,60,Pass,548120
608,AAA,2014J,80-90%,0,90,Withdrawn,561467
609,AAA,2014J,50-60%,0,120,Withdrawn,567922
610,AAA,2014J,60-70%,0,60,Distinction,569505
611,AAA,2014J,70-80%,0,120,Pass,570317
612,AAA,2014J,40-50%,0,120,Pass,574505
613,AAA,2014J,20-30%,0,60,Pass,588477
614,AAA,2014J,50-60%,0,120,Withdrawn,593846
615,AAA,2014J,70-80%,0,180,Fail,593987
616,AAA,2014J,70-80%,0,120,Pass,596288
617,AAA,2014J,10-20,0,60,Withdrawn,598070
618,AAA,2014J,50-60%,0,90,Pass,603834
619,AAA,2014J,,1,60,Withdrawn,603861
620,AAA,2014J,50-60%,0,120,Withdrawn,608440
621,AAA,2014J,20-30%,0,120,Withdrawn,623710
622,AAA,2014J,0-10%,0,120,Pass,623840
623,AAA,2014J,30-40%,0,120,Pass,626240
624,AAA,2014J,70-80%,0,60,Withdrawn,628088
625,AAA,2014J,80-90%,0,120,Withdrawn,628312
626,AAA,2014J,90-100%,0,120,Withdrawn,630142
627,AAA,2014J,90-100%,0,60,Pass,637665
628,AAA,2014J,60-70%,0,120,Pass,639053
629,AAA,2014J,70-80%,0,60,Withdrawn,642878
630,AAA,2014J,80-90%,0,240,Withdrawn,648130
631,AAA,2014J,80-90%,0,120,Withdrawn,676546
632,AAA,2014J,70-80%,0,60,Pass,677186
633,AAA,2014J,80-90%,0,60,Fail,677281
634,AAA,2014J,,0,120,Pass,684180
635,AAA,2014J,20-30%,0,120,Pass,687698
636,AAA,2014J,,0,60,Pass,696073
637,AAA,2014J,60-70%,0,60,Withdrawn,696578
638,AAA,2014J,50-60%,1,60,Withdrawn,721259
639,AAA,2014J,60-70%,0,60,Fail,852847
640,AAA,2014J,90-100%,0,60,Pass,998493
641,AAA,2014J,0-10%,0,60,Pass,1045203
642,AAA,2014J,30-40%,0,60,Pass,1112555
643,AAA,2014J,70-80%,0,60,Withdrawn,1183831
644,AAA,2014J,80-90%,0,60,Pass,1268696
645,AAA,2014J,80-90%,0,60,Pass,1336190
646,AAA,2014J,20-30%,1,60,Pass,1352868
647,AAA,2014J,90-100%,0,60,Withdrawn,1398979
648,AAA,2014J,90-100%,1,60,Withdrawn,1456619
649,AAA,2014J,40-50%,0,120,Withdrawn,1469279
650,AAA,2014J,60-70%,0,60,Pass,1471214
651,AAA,2014J,40-50%,1,60,Pass,1472925
652,AAA,2014J,40-50%,0,60,Pass,1484804
653,AAA,2014J,50-60%,0,60,Pass,1511033
654,AAA,2014J,60-70%,0,60,Distinction,1576513
655,AAA,2014J,70-80%,0,60,Pass,1609002
656,AAA,2014J,60-70%,0,60,Distinction,1629771
657,AAA,2014J,80-90%,0,60,Withdrawn,1676594
658,AAA,2014J,40-50%,0,60,Withdrawn,1686551
659,AAA,2014J,60-70%,0,60,Withdrawn,1689639
660,AAA,2014J,80-90%,0,60,Pass,1715896
661,AAA,2014J,50-60%,0,90,Pass,1721270
662,AAA,2014J,30-40%,0,60,Pass,1757766
663,AAA,2014J,90-100%,0,60,Pass,1773377
664,AAA,2014J,60-70%,0,60,Pass,1799111
665,AAA,2014J,20-30%,0,120,Fail,1818673
666,AAA,2014J,30-40%,0,60,Withdrawn,1839386
667,AAA,2014J,30-40%,0,60,Pass,1926668
668,AAA,2014J,40-50%,0,60,Pass,1947156
669,AAA,2014J,70-80%,0,60,Pass,1967783
670,AAA,2014J,0-10%,1,120,Pass,1970390
671,AAA,2014J,40-50%,0,60,Pass,1975209
672,AAA,2014J,80-90%,0,60,Pass,2010232
673,AAA,2014J,40-50%,0,120,Fail,2045084
674,AAA,2014J,50-60%,0,60,Pass,2057803
675,AAA,2014J,30-40%,1,60,Fail,2073016
676,AAA,2014J,40-50%,0,60,Pass,2085209
677,AAA,2014J,70-80%,0,60,Pass,2086400
678,AAA,2014J,50-60%,1,60,Pass,2139353
679,AAA,2014J,40-50%,0,90,Pass,2148681
680,AAA,2014J,40-50%,0,60,Withdrawn,2158048
681,AAA,2014J,30-40%,0,120,Withdrawn,2158196
682,AAA,2014J,10-20,0,60,Pass,2165164
683,AAA,2014J,50-60%,0,60,Withdrawn,2168833
684,AAA,2014J,50-60%,0,120,Fail,2207874
685,AAA,2014J,20-30%,0,60,Pass,2240349
686,AAA,2014J,20-30%,0,60,Distinction,2244332
687,AAA,2014J,30-40%,0,60,Withdrawn,2273119
688,AAA,2014J,70-80%,0,60,Pass,2277857
689,AAA,2014J,70-80%,0,60,Pass,2297896
690,AAA,2014J,30-40%,0,360,Withdrawn,2313257
691,AAA,2014J,90-100%,1,60,Pass,2318055
692,AAA,2014J,40-50%,0,60,Pass,2330254
693,AAA,2014J,80-90%,0,120,Pass,2355470
694,AAA,2014J,70-80%,1,60,Pass,2358969
695,AAA,2014J,0-10%,0,60,Distinction,2363863
696,AAA,2014J,20-30%,1,240,Withdrawn,2365101
697,AAA,2014J,40-50%,0,60,Pass,2369415
698,AAA,2014J,60-70%,0,60,Pass,2375975
699,AAA,2014J,20-30%,0,60,Pass,2397661
700,AAA,2014J,70-80%,0,60,Pass,2398313
701,AAA,2014J,40-50%,0,60,Fail,2404408
702,AAA,2014J,40-50%,0,60,Pass,2425993
703,AAA,2014J,10-20,1,60,Fail,2429854
704,AAA,2014J,70-80%,0,60,Pass,2432796
705,AAA,2014J,10-20,0,60,Pass,2434159
706,AAA,2014J,90-100%,0,60,Fail,2436812
707,AAA,2014J,0-10%,0,60,Pass,2467267
708,AAA,2014J,50-60%,1,60,Fail,2470694
709,AAA,2014J,80-90%,0,60,Pass,2473538
710,AAA,2014J,0-10%,1,60,Withdrawn,2474849
711,AAA,2014J,70-80%,0,60,Pass,2494700
712,AAA,2014J,70-80%,0,120,Pass,2500258
713,AAA,2014J,90-100%,0,60,Withdrawn,2507842
714,AAA,2014J,80-90%,0,90,Pass,2509639
715,AAA,2014J,50-60%,0,60,Distinction,2514368
716,AAA,2014J,90-100%,0,60,Pass,2514898
717,AAA,2014J,50-60%,0,60,Pass,2521865
718,AAA,2014J,60-70%,0,60,Pass,2522927
719,AAA,2014J,70-80%,0,60,Withdrawn,2540168
720,AAA,2014J,80-90%,0,60,Withdrawn,2546445
721,AAA,2014J,80-90%,0,60,Pass,2551797
722,AAA,2014J,50-60%,0,60,Withdrawn,2551932
723,AAA,2014J,90-100%,1,60,Pass,2569324
724,AAA,2014J,60-70%,0,60,Fail,2574990
725,AAA,2014J,70-80%,1,60,Fail,2576122
726,AAA,2014J,20-30%,0,120,Pass,2578676
727,AAA,2014J,40-50%,0,60,Pass,2581477
728,AAA,2014J,80-90%,0,120,Pass,2584873
729,AAA,2014J,60-70%,0,60,Fail,2595841
730,AAA,2014J,50-60%,0,60,Pass,2596621
731,AAA,2014J,70-80%,0,60,Pass,2601889
732,AAA,2014J,20-30%,0,120,Fail,2602338
733,AAA,2014J,60-70%,0,60,Fail,2606802
734,AAA,2014J,80-90%,0,60,Fail,2624961
735,AAA,2014J,90-100%,0,210,Withdrawn,2630087
736,AAA,2014J,50-60%,0,60,Pass,2633226
737,AAA,2014J,20-30%,0,90,Pass,2642616
738,AAA,2014J,80-90%,0,60,Distinction,2642935
739,AAA,2014J,20-30%,0,60,Pass,2648611
740,AAA,2014J,50-60%,0,60,Pass,2649800
741,AAA,2014J,90-100%,1,60,Pass,2654628
742,AAA,2014J,10-20,0,90,Pass,2677624
743,AAA,2014J,90-100%,0,60,Pass,2680312
744,AAA,2014J,40-50%,0,60,Pass,2688166
745,AAA,2014J,90-100%,0,120,Withdrawn,2690062
746,AAA,2014J,0-10%,0,120,Pass,2692514
747,AAA,2014J,70-80%,0,180,Fail,2694788
748,BBB,2013B,20-30%,2,60,Fail,23629
749,BBB,2013B,20-30%,0,120,Pass,25107
750,BBB,2013B,0-10%,2,120,Withdrawn,27891
751,BBB,2013B,60-70%,0,120,Fail,29144
752,BBB,2013B,30-40%,0,60,Pass,31663
753,BBB,2013B,10-20,1,60,Withdrawn,33666
754,BBB,2013B,0-10%,2,120,Pass,34229
755,BBB,2013B,70-80%,0,120,Fail,34353
756,BBB,2013B,70-80%,0,60,Withdrawn,34431
757,BBB,2013B,10-20,1,60,Withdrawn,34694
758,BBB,2013B,10-20,1,150,Withdrawn,34756
759,BBB,2013B,50-60%,0,60,Pass,34863
760,BBB,2013B,30-40%,0,60,Fail,35812
761,BBB,2013B,50-60%,0,120,Distinction,39655
762,BBB,2013B,0-10%,0,60,Fail,50993
763,BBB,2013B,50-60%,0,60,Withdrawn,52899
764,BBB,2013B,40-50%,2,90,Fail,58089
765,BBB,2013B,20-30%,0,60,Fail,62631
766,BBB,2013B,70-80%,0,240,Distinction,70608
767,BBB,2013B,50-60%,1,150,Fail,71433
768,BBB,2013B,60-70%,0,60,Withdrawn,72070
769,BBB,2013B,40-50%,0,90,Distinction,74695
770,BBB,2013B,0-10%,0,180,Pass,74734
771,BBB,2013B,60-70%,0,60,Pass,75399
772,BBB,2013B,40-50%,0,60,Fail,78645
773,BBB,2013B,20-30%,4,120,Fail,79378
774,BBB,2013B,20-30%,0,180,Pass,82535
775,BBB,2013B,50-60%,0,60,Pass,82741
776,BBB,2013B,10-20,0,60,Pass,83254
777,BBB,2013B,50-60%,0,120,Distinction,84245
778,BBB,2013B,60-70%,0,60,Pass,84664
779,BBB,2013B,50-60%,0,60,Withdrawn,86291
780,BBB,2013B,30-40%,0,180,Withdrawn,87604
781,BBB,2013B,30-40%,0,75,Pass,87732
782,BBB,2013B,10-20,0,60,Withdrawn,88580
783,BBB,2013B,40-50%,0,60,Pass,91322
784,BBB,2013B,60-70%,0,60,Withdrawn,92274
785,BBB,2013B,20-30%,0,60,Pass,92832
786,BBB,2013B,10-20,0,120,Distinction,92947
787,BBB,2013B,10-20,3,135,Pass,92993
788,BBB,2013B,80-90%,1,60,Fail,94616
789,BBB,2013B,70-80%,0,60,Withdrawn,96291
790,BBB,2013B,20-30%,0,60,Pass,97154
791,BBB,2013B,30-40%,0,60,Pass,98313
792,BBB,2013B,20-30%,0,180,Withdrawn,102849
793,BBB,2013B,90-100%,0,120,Distinction,104054
794,BBB,2013B,30-40%,0,120,Pass,108377
795,BBB,2013B,70-80%,0,60,Pass,108589
796,BBB,2013B,60-70%,0,120,Distinction,109938
797,BBB,2013B,40-50%,0,60,Pass,110881
798,BBB,2013B,20-30%,0,60,Distinction,116603
799,BBB,2013B,40-50%,0,60,Fail,117071
800,BBB,2013B,30-40%,0,70,Fail,120994
801,BBB,2013B,20-30%,2,120,Fail,122524
802,BBB,2013B,70-80%,1,180,Withdrawn,123379
803,BBB,2013B,70-80%,0,60,Pass,123860
804,BBB,2013B,10-20,1,60,Pass,126322
805,BBB,2013B,0-10%,2,60,Fail,126411
806,BBB,2013B,40-50%,1,180,Withdrawn,127209
807,BBB,2013B,40-50%,1,120,Withdrawn,128776
808,BBB,2013B,50-60%,0,60,Pass,133155
809,BBB,2013B,30-40%,0,60,Fail,133531
810,BBB,2013B,0-10%,0,70,Fail,133748
811,BBB,2013B,0-10%,0,120,Withdrawn,141823
812,BBB,2013B,30-40%,0,60,Fail,142324
813,BBB,2013B,50-60%,0,120,Distinction,143741
814,BBB,2013B,10-20,0,60,Withdrawn,143854
815,BBB,2013B,20-30%,0,60,Pass,145544
816,BBB,2013B,30-40%,0,60,Fail,147876
817,BBB,2013B,90-100%,0,60,Pass,151697
818,BBB,2013B,40-50%,1,60,Withdrawn,152153
819,BBB,2013B,,0,60,Pass,152910
820,BBB,2013B,10-20,0,60,Pass,152929
821,BBB,2013B,40-50%,1,120,Distinction,153212
822,BBB,2013B,0-10%,1,120,Withdrawn,153704
823,BBB,2013B,70-80%,0,60,Pass,154027
824,BBB,2013B,50-60%,0,60,Fail,154125
825,BBB,2013B,50-60%,0,60,Pass,154540
826,BBB,2013B,0-10%,1,60,Withdrawn,155735
827,BBB,2013B,40-50%,0,60,Pass,156835
828,BBB,2013B,0-10%,1,60,Fail,161678
829,BBB,2013B,50-60%,0,60,Pass,165243
830,BBB,2013B,30-40%,0,60,Withdrawn,169515
831,BBB,2013B,20-30%,0,120,Withdrawn,170356
832,BBB,2013B,60-70%,2,120,Fail,171377
833,BBB,2013B,10-20,0,60,Fail,173316
834,BBB,2013B,40-50%,1,60,Fail,173335
835,BBB,2013B,80-90%,1,270,Withdrawn,174321
836,BBB,2013B,10-20,1,150,Withdrawn,177639
837,BBB,2013B,60-70%,0,60,Withdrawn,179605
838,BBB,2013B,0-10%,2,120,Pass,182824
839,BBB,2013B,80-90%,1,225,Fail,183806
840,BBB,2013B,40-50%,1,120,Withdrawn,185240
841,BBB,2013B,30-40%,2,60,Pass,185349
842,BBB,2013B,40-50%,1,60,Fail,186670
843,BBB,2013B,10-20,2,120,Withdrawn,186780
844,BBB,2013B,0-10%,2,60,Fail,186988
845,BBB,2013B,10-20,1,120,Fail,187793
846,BBB,2013B,50-60%,0,120,Distinction,188152
847,BBB,2013B,70-80%,0,120,Pass,192424
848,BBB,2013B,10-20,0,60,Pass,193822
849,BBB,2013B,30-40%,0,60,Pass,197595
850,BBB,2013B,50-60%,0,60,Pass,198956
851,BBB,2013B,40-50%,0,60,Pass,199520
852,BBB,2013B,40-50%,1,60,Withdrawn,200863
853,BBB,2013B,0-10%,1,60,Fail,200905
854,BBB,2013B,60-70%,1,120,Fail,203108
855,BBB,2013B,70-80%,0,60,Pass,203481
856,BBB,2013B,20-30%,0,180,Fail,203652
857,BBB,2013B,0-10%,0,120,Distinction,204746
858,BBB,2013B,10-20,1,60,Fail,205231
859,BBB,2013B,70-80%,0,60,Fail,226374
860,BBB,2013B,40-50%,0,60,Pass,226827
861,BBB,2013B,60-70%,0,60,Withdrawn,228049
862,BBB,2013B,30-40%,1,120,Withdrawn,228235
863,BBB,2013B,90-100%,0,60,Distinction,229240
864,BBB,2013B,20-30%,0,60,Distinction,229426
865,BBB,2013B,0-10%,2,585,Withdrawn,230348
866,BBB,2013B,10-20,2,60,Withdrawn,232600
867,BBB,2013B,80-90%,0,60,Pass,232695
868,BBB,2013B,0-10%,0,180,Withdrawn,232745
869,BBB,2013B,40-50%,1,60,Fail,235097
870,BBB,2013B,0-10%,0,60,Fail,237304
871,BBB,2013B,20-30%,1,60,Fail,237913
872,BBB,2013B,0-10%,0,180,Withdrawn,242149
873,BBB,2013B,10-20,1,60,Fail,245404
874,BBB,2013B,70-80%,0,60,Fail,247267
875,BBB,2013B,50-60%,0,60,Pass,248103
876,BBB,2013B,20-30%,0,60,Pass,249534
877,BBB,2013B,10-20,0,60,Pass,251351
878,BBB,2013B,80-90%,2,120,Fail,252340
879,BBB,2013B,50-60%,0,120,Withdrawn,252652
880,BBB,2013B,40-50%,1,60,Withdrawn,253250
881,BBB,2013B,90-100%,0,60,Pass,255347
882,BBB,2013B,50-60%,2,60,Pass,255998
883,BBB,2013B,50-60%,0,150,Withdrawn,256215
884,BBB,2013B,40-50%,1,180,Withdrawn,258402
885,BBB,2013B,40-50%,1,120,Withdrawn,259182
886,BBB,2013B,0-10%,2,60,Withdrawn,262294
887,BBB,2013B,40-50%,1,120,Fail,262454
888,BBB,2013B,40-50%,0,60,Pass,262741
889,BBB,2013B,40-50%,0,325,Pass,263499
890,BBB,2013B,30-40%,1,120,Withdrawn,263531
891,BBB,2013B,80-90%,1,60,Withdrawn,265405
892,BBB,2013B,10-20,2,120,Withdrawn,265958
893,BBB,2013B,0-10%,1,120,Pass,267761
894,BBB,2013B,20-30%,0,120,Fail,267853
895,BBB,2013B,20-30%,1,180,Withdrawn,269076
896,BBB,2013B,90-100%,2,60,Withdrawn,269289
897,BBB,2013B,10-20,0,60,Fail,270399
898,BBB,2013B,20-30%,1,60,Pass,270567
899,BBB,2013B,80-90%,3,60,Pass,271036
900,BBB,2013B,30-40%,0,120,Pass,272580
901,BBB,2013B,40-50%,0,60,Pass,273731
902,BBB,2013B,0-10%,0,60,Fail,273877
903,BBB,2013B,60-70%,0,120,Distinction,276717
904,BBB,2013B,30-40%,1,60,Pass,277733
905,BBB,2013B,60-70%,0,60,Pass,278447
906,BBB,2013B,90-100%,0,180,Fail,280962
907,BBB,2013B,10-20,0,60,Pass,281564
908,BBB,2013B,70-80%,0,120,Pass,284076
909,BBB,2013B,20-30%,1,120,Fail,285633
910,BBB,2013B,50-60%,0,90,Pass,285912
911,BBB,2013B,50-60%,3,120,Fail,288380
912,BBB,2013B,40-50%,1,60,Withdrawn,288990
913,BBB,2013B,80-90%,0,120,Pass,290550
914,BBB,2013B,10-20,0,120,Pass,291037
915,BBB,2013B,30-40%,0,90,Pass,291194
916,BBB,2013B,0-10%,0,150,Withdrawn,291701
917,BBB,2013B,40-50%,0,60,Withdrawn,292027
918,BBB,2013B,80-90%,0,60,Fail,294381
919,BBB,2013B,10-20,2,300,Pass,294961
920,BBB,2013B,90-100%,0,60,Withdrawn,294999
921,BBB,2013B,90-100%,0,120,Pass,295754
922,BBB,2013B,20-30%,3,180,Withdrawn,296408
923,BBB,2013B,10-20,1,60,Pass,297484
924,BBB,2013B,30-40%,1,120,Pass,298322
925,BBB,2013B,70-80%,2,130,Pass,298476
926,BBB,2013B,40-50%,1,60,Withdrawn,299561
927,BBB,2013B,40-50%,1,180,Withdrawn,302550
928,BBB,2013B,60-70%,0,60,Withdrawn,305945
929,BBB,2013B,90-100%,0,150,Pass,306886
930,BBB,2013B,20-30%,3,60,Withdrawn,306984
931,BBB,2013B,40-50%,0,60,Pass,309175
932,BBB,2013B,90-100%,3,195,Pass,309709
933,BBB,2013B,0-10%,2,60,Pass,309734
934,BBB,2013B,20-30%,3,180,Withdrawn,311042
935,BBB,2013B,20-30%,1,60,Fail,312141
936,BBB,2013B,40-50%,0,60,Distinction,313810
937,BBB,2013B,40-50%,1,60,Pass,315186
938,BBB,2013B,30-40%,0,60,Pass,316841
939,BBB,2013B,20-30%,0,150,Pass,318056
940,BBB,2013B,20-30%,0,60,Fail,318101
941,BBB,2013B,90-100%,0,120,Distinction,319209
942,BBB,2013B,90-100%,0,60,Fail,322745
943,BBB,2013B,20-30%,0,150,Withdrawn,322960
944,BBB,2013B,10-20,0,60,Fail,323914
945,BBB,2013B,60-70%,0,60,Withdrawn,324236
946,BBB,2013B,70-80%,0,180,Pass,325511
947,BBB,2013B,0-10%,0,60,Pass,325879
948,BBB,2013B,0-10%,0,90,Fail,326012
949,BBB,2013B,20-30%,0,120,Pass,329226
950,BBB,2013B,80-90%,2,60,Fail,329321
951,BBB,2013B,80-90%,0,60,Pass,329800
952,BBB,2013B,80-90%,2,60,Withdrawn,330376
953,BBB,2013B,20-30%,0,60,Pass,331354
954,BBB,2013B,20-30%,0,120,Pass,331844
955,BBB,2013B,10-20,2,240,Fail,333129
956,BBB,2013B,80-90%,0,105,Withdrawn,333837
957,BBB,2013B,40-50%,1,90,Fail,334291
958,BBB,2013B,20-30%,0,60,Withdrawn,334794
959,BBB,2013B,40-50%,0,240,Fail,335421
960,BBB,2013B,50-60%,3,150,Fail,335600
961,BBB,2013B,30-40%,0,90,Fail,335910
962,BBB,2013B,20-30%,1,120,Fail,336165
963,BBB,2013B,40-50%,1,120,Pass,338056
964,BBB,2013B,10-20,0,60,Fail,338861
965,BBB,2013B,20-30%,0,90,Withdrawn,338912
966,BBB,2013B,40-50%,0,60,Pass,339379
967,BBB,2013B,20-30%,0,60,Withdrawn,339526
968,BBB,2013B,0-10%,0,60,Withdrawn,339946
969,BBB,2013B,20-30%,0,120,Withdrawn,340378
970,BBB,2013B,30-40%,0,60,Withdrawn,340831
971,BBB,2013B,60-70%,0,60,Withdrawn,341040
972,BBB,2013B,40-50%,0,60,Fail,341229
973,BBB,2013B,50-60%,0,60,Withdrawn,341235
974,BBB,2013B,40-50%,0,180,Pass,341509
975,BBB,2013B,80-90%,0,60,Withdrawn,349040
976,BBB,2013B,70-80%,1,60,Fail,349424
977,BBB,2013B,20-30%,0,60,Fail,350622
978,BBB,2013B,40-50%,1,60,Fail,350795
979,BBB,2013B,10-20,0,120,Pass,351271
980,BBB,2013B,40-50%,2,60,Pass,351290
981,BBB,2013B,30-40%,1,120,Fail,351543
982,BBB,2013B,20-30%,1,195,Withdrawn,352161
983,BBB,2013B,,0,60,Distinction,352364
984,BBB,2013B,70-80%,0,60,Pass,353093
985,BBB,2013B,0-10%,0,120,Fail,353352
986,BBB,2013B,0-10%,2,120,Withdrawn,353918
987,BBB,2013B,0-10%,0,60,Fail,354058
988,BBB,2013B,50-60%,2,120,Withdrawn,354815
989,BBB,2013B,50-60%,0,60,Withdrawn,354895
990,BBB,2013B,80-90%,1,120,Withdrawn,355369
991,BBB,2013B,40-50%,0,180,Fail,355998
992,BBB,2013B,50-60%,0,60,Withdrawn,357030
993,BBB,2013B,10-20,2,180,Fail,357038
994,BBB,2013B,10-20,0,90,Fail,357928
995,BBB,2013B,50-60%,0,180,Withdrawn,359170
996,BBB,2013B,50-60%,0,120,Pass,360188
997,BBB,2013B,0-10%,0,240,Withdrawn,360489
998,BBB,2013B,50-60%,1,120,Pass,360877
999,BBB,2013B,50-60%,1,60,Pass,361603
1000,BBB,2013B,10-20,0,180,Fail,362760
1001,BBB,2013B,20-30%,0,60,Withdrawn,362877
1002,BBB,2013B,40-50%,1,120,Fail,363401
1003,BBB,2013B,30-40%,0,240,Pass,363416
1004,BBB,2013B,70-80%,1,180,Distinction,363660
1005,BBB,2013B,70-80%,0,120,Withdrawn,364323
1006,BBB,2013B,60-70%,0,120,Fail,365439
1007,BBB,2013B,60-70%,0,60,Pass,365452
1008,BBB,2013B,60-70%,1,60,Fail,365488
1009,BBB,2013B,90-100%,0,60,Distinction,365707
1010,BBB,2013B,20-30%,0,60,Fail,366821
1011,BBB,2013B,10-20,2,60,Fail,367304
1012,BBB,2013B,10-20,0,60,Fail,367348
1013,BBB,2013B,0-10%,0,60,Pass,367609
1014,BBB,2013B,10-20,1,60,Fail,368439
1015,BBB,2013B,50-60%,1,60,Withdrawn,369212
1016,BBB,2013B,70-80%,0,60,Fail,370302
1017,BBB,2013B,0-10%,1,120,Fail,370720
1018,BBB,2013B,70-80%,2,120,Pass,371679
1019,BBB,2013B,0-10%,1,300,Withdrawn,372624
1020,BBB,2013B,0-10%,0,60,Fail,374102
1021,BBB,2013B,80-90%,1,120,Pass,374234
1022,BBB,2013B,50-60%,1,180,Withdrawn,375312
1023,BBB,2013B,30-40%,0,60,Pass,376617
1024,BBB,2013B,40-50%,0,180,Withdrawn,377695
1025,BBB,2013B,20-30%,1,120,Pass,377759
1026,BBB,2013B,0-10%,0,150,Pass,377846
1027,BBB,2013B,30-40%,2,150,Fail,377905
1028,BBB,2013B,80-90%,0,120,Pass,378462
1029,BBB,2013B,90-100%,0,120,Pass,378543
1030,BBB,2013B,10-20,0,120,Withdrawn,378721
1031,BBB,2013B,80-90%,1,105,Fail,379402
1032,BBB,2013B,30-40%,0,120,Withdrawn,379405
1033,BBB,2013B,10-20,0,60,Withdrawn,380151
1034,BBB,2013B,60-70%,0,135,Fail,381640
1035,BBB,2013B,40-50%,0,150,Withdrawn,381722
1036,BBB,2013B,80-90%,1,180,Withdrawn,383828
1037,BBB,2013B,80-90%,0,60,Fail,384678
1038,BBB,2013B,60-70%,0,120,Withdrawn,384909
