id_site,code_module,code_presentation,activity_type,week_from,week_to
546660,AAA,2013J,glossary,,
546661,AAA,2013J,glossary,,
546662,AAA,2013J,oucontent,,
546664,AAA,2013J,oucontent,,
546665,AAA,2013J,oucontent,,
546666,AAA,2013J,oucontent,,
546667,AAA,2013J,oucontent,,
546668,AAA,2013J,oucontent,,
546669,AAA,2013J,oucontent,,
546670,AAA,2013J,oucontent,,
546671,AAA,2013J,oucontent,,
546672,AAA,2013J,oucontent,,
546674,AAA,2013J,oucontent,,
546675,AAA,2013J,oucontent,,
546676,AAA,2013J,oucontent,,
546677,AAA,2013J,oucontent,,
546678,AAA,2013J,oucontent,,
546679,AAA,2013J,oucontent,,
546680,AAA,2013J,oucontent,,
546681,AAA,2013J,oucontent,1.0,1.0
546682,AAA,2013J,oucontent,,
546683,AAA,2013J,oucontent,,
546684,AAA,2013J,oucontent,,
546685,AAA,2013J,oucontent,,
546686,AAA,2013J,oucontent,,
546687,AAA,2013J,oucontent,,
546688,AAA,2013J,oucontent,,
546689,AAA,2013J,oucontent,,
546690,AAA,2013J,oucontent,,
546691,AAA,2013J,oucontent,,
546692,AAA,2013J,oucontent,,
546693,AAA,2013J,oucontent,,
546694,AAA,2013J,oucontent,,
546695,AAA,2013J,oucontent,,
546696,AAA,2013J,oucontent,,
546697,AAA,2013J,oucontent,,
546699,AAA,2013J,oucontent,,
546700,AAA,2013J,oucontent,,
546701,AAA,2013J,oucontent,,
546702,AAA,2013J,oucontent,,
546703,AAA,2013J,oucontent,,
546704,AAA,2013J,oucontent,,
546705,AAA,2013J,oucontent,,
546706,AAA,2013J,oucontent,,
546707,AAA,2013J,oucontent,,
546708,AAA,2013J,oucontent,,
546709,AAA,2013J,oucontent,,
546711,AAA,2013J,oucontent,,
546712,AAA,2013J,oucontent,,
546713,AAA,2013J,oucontent,,
546714,AAA,2013J,oucontent,,
546715,AAA,2013J,oucontent,,
546716,AAA,2013J,oucontent,,
546717,AAA,2013J,oucontent,,
546719,AAA,2013J,oucontent,1.0,1.0
546721,AAA,2013J,oucontent,,
546723,AAA,2013J,oucontent,,
546725,AAA,2013J,oucontent,,
546726,AAA,2013J,oucontent,,
546728,AAA,2013J,oucontent,,
546731,AAA,2013J,oucontent,,
546732,AAA,2013J,oucontent,2.0,2.0
546733,AAA,2013J,oucontent,,
546734,AAA,2013J,oucontent,,
546735,AAA,2013J,oucontent,,
546736,AAA,2013J,oucontent,,
546737,AAA,2013J,oucontent,,
546738,AAA,2013J,oucontent,,
546739,AAA,2013J,oucontent,,
546740,AAA,2013J,oucontent,,
546871,AAA,2013J,subpage,,
546872,AAA,2013J,subpage,,
546873,AAA,2013J,subpage,,
546874,AAA,2013J,subpage,,
546876,AAA,2013J,subpage,,
546879,AAA,2013J,subpage,,
546883,AAA,2013J,url,,
546884,AAA,2013J,url,,
546885,AAA,2013J,url,,
546887,AAA,2013J,url,,
546888,AAA,2013J,url,,
546889,AAA,2013J,url,,
546890,AAA,2013J,url,,
546891,AAA,2013J,url,,
546894,AAA,2013J,url,,
546896,AAA,2013J,url,,
546897,AAA,2013J,url,,
546898,AAA,2013J,url,,
546899,AAA,2013J,url,,
546900,AAA,2013J,url,,
546901,AAA,2013J,url,,
546903,AAA,2013J,url,,
546904,AAA,2013J,url,,
546905,AAA,2013J,url,,
546906,AAA,2013J,resource,,
546907,AAA,2013J,resource,,
546909,AAA,2013J,resource,,
546910,AAA,2013J,resource,,
546911,AAA,2013J,resource,,
546913,AAA,2013J,resource,,
546914,AAA,2013J,resource,,
546915,AAA,2013J,resource,,
546916,AAA,2013J,resource,,
546917,AAA,2013J,resource,,
546918,AAA,2013J,resource,,
546919,AAA,2013J,resource,,
546920,AAA,2013J,resource,,
546921,AAA,2013J,resource,,
546922,AAA,2013J,resource,,
546923,AAA,2013J,resource,,
546924,AAA,2013J,resource,,
546925,AAA,2013J,resource,,
546927,AAA,2013J,resource,,
546928,AAA,2013J,resource,,
546930,AAA,2013J,resource,,
546933,AAA,2013J,resource,,
546935,AAA,2013J,resource,,
546942,AAA,2013J,resource,,
546943,AAA,2013J,resource,,
546947,AAA,2013J,resource,,
546948,AAA,2013J,resource,,
546949,AAA,2013J,resource,,
546952,AAA,2013J,resource,,
546954,AAA,2013J,resource,,
546955,AAA,2013J,resource,,
546960,AAA,2013J,resource,,
546961,AAA,2013J,resource,,
546965,AAA,2013J,resource,,
546966,AAA,2013J,resource,,
546968,AAA,2013J,resource,,
546970,AAA,2013J,resource,,
546971,AAA,2013J,resource,,
546972,AAA,2013J,resource,,
546974,AAA,2013J,resource,,
546975,AAA,2013J,resource,,
546982,AAA,2013J,resource,,
546983,AAA,2013J,resource,,
546984,AAA,2013J,resource,,
546985,AAA,2013J,resource,,
546986,AAA,2013J,resource,,
546987,AAA,2013J,resource,,
546988,AAA,2013J,resource,,
546989,AAA,2013J,resource,,
546990,AAA,2013J,resource,,
546991,AAA,2013J,resource,,
546992,AAA,2013J,resource,,
546994,AAA,2013J,resource,,
546995,AAA,2013J,resource,,
546996,AAA,2013J,resource,,
546997,AAA,2013J,resource,,
546998,AAA,2013J,resource,,
547000,AAA,2013J,resource,,
547001,AAA,2013J,resource,,
547002,AAA,2013J,resource,,
547003,AAA,2013J,resource,,
547004,AAA,2013J,resource,,
547005,AAA,2013J,resource,,
547006,AAA,2013J,resource,,
547007,AAA,2013J,resource,,
547008,AAA,2013J,resource,,
547009,AAA,2013J,resource,,
547011,AAA,2013J,resource,,
547012,AAA,2013J,resource,,
547013,AAA,2013J,resource,,
547014,AAA,2013J,resource,,
547015,AAA,2013J,resource,,
547017,AAA,2013J,resource,,
547018,AAA,2013J,resource,,
547019,AAA,2013J,resource,,
547020,AAA,2013J,resource,,
547021,AAA,2013J,resource,,
547022,AAA,2013J,resource,,
547023,AAA,2013J,resource,,
547024,AAA,2013J,resource,,
547025,AAA,2013J,resource,,
547026,AAA,2013J,resource,,
547027,AAA,2013J,resource,,
547028,AAA,2013J,resource,,
547030,AAA,2013J,resource,,
547031,AAA,2013J,resource,,
547032,AAA,2013J,resource,,
547034,AAA,2013J,resource,,
547035,AAA,2013J,resource,,
547036,AAA,2013J,resource,,
547037,AAA,2013J,resource,,
547038,AAA,2013J,resource,,
547040,AAA,2013J,resource,,
547042,AAA,2013J,resource,,
547043,AAA,2013J,resource,,
547047,AAA,2013J,dataplus,,
547048,AAA,2013J,dataplus,,
547049,AAA,2013J,dataplus,,
547050,AAA,2013J,dataplus,,
547066,AAA,2013J,oucollaborate,,
547067,AAA,2013J,oucollaborate,,
547267,DDD,2013B,glossary,,
547269,DDD,2013B,forumng,,
547270,DDD,2013B,forumng,,
547271,DDD,2013B,forumng,,
547272,DDD,2013B,forumng,,
547273,DDD,2013B,forumng,,
547274,DDD,2013B,forumng,,
547275,DDD,2013B,forumng,,
547276,DDD,2013B,forumng,,
547277,DDD,2013B,forumng,,
547278,DDD,2013B,forumng,,
547279,DDD,2013B,forumng,,
547303,DDD,2013B,homepage,,
547304,DDD,2013B,externalquiz,,
547305,DDD,2013B,externalquiz,,
547306,DDD,2013B,externalquiz,,
547307,DDD,2013B,externalquiz,,
547308,DDD,2013B,externalquiz,,
547309,DDD,2013B,externalquiz,,
547310,DDD,2013B,externalquiz,,
547493,DDD,2013B,page,,
547539,DDD,2013B,oucontent,,
547542,DDD,2013B,oucontent,,
547545,DDD,2013B,oucontent,,
547546,DDD,2013B,oucontent,,
547547,DDD,2013B,oucontent,,
547548,DDD,2013B,oucontent,,
547550,DDD,2013B,ouwiki,,
547551,DDD,2013B,ouwiki,,
547552,DDD,2013B,ouwiki,,
547553,DDD,2013B,ouwiki,,
547555,DDD,2013B,ouwiki,,
547556,DDD,2013B,ouwiki,,
547557,DDD,2013B,ouwiki,,
547558,DDD,2013B,ouwiki,,
547559,DDD,2013B,ouwiki,,
547560,DDD,2013B,resource,,
547561,DDD,2013B,resource,,
547562,DDD,2013B,resource,,
547563,DDD,2013B,resource,,
547564,DDD,2013B,resource,,
547565,DDD,2013B,resource,,
547566,DDD,2013B,resource,,
547567,DDD,2013B,resource,,
547568,DDD,2013B,resource,,
547569,DDD,2013B,resource,,
547570,DDD,2013B,resource,,
547571,DDD,2013B,resource,,
547572,DDD,2013B,resource,,
547573,DDD,2013B,resource,,
547574,DDD,2013B,resource,,
547575,DDD,2013B,resource,,
547576,DDD,2013B,resource,,
547577,DDD,2013B,resource,,
547578,DDD,2013B,resource,,
547579,DDD,2013B,resource,,
547580,DDD,2013B,resource,,
547581,DDD,2013B,resource,,
547582,DDD,2013B,resource,,
547583,DDD,2013B,resource,,
547584,DDD,2013B,resource,,
547585,DDD,2013B,resource,,
547586,DDD,2013B,resource,,
547587,DDD,2013B,resource,,
547588,DDD,2013B,resource,,
547589,DDD,2013B,resource,,
547590,DDD,2013B,resource,,
547591,DDD,2013B,resource,,
547592,DDD,2013B,resource,,
547593,DDD,2013B,resource,,
547594,DDD,2013B,resource,,
547595,DDD,2013B,resource,,
547596,DDD,2013B,resource,,
547597,DDD,2013B,resource,,
547598,DDD,2013B,resource,,
547599,DDD,2013B,resource,,
547600,DDD,2013B,resource,,
547601,DDD,2013B,resource,,
547602,DDD,2013B,resource,,
547603,DDD,2013B,resource,,
547604,DDD,2013B,resource,,
547605,DDD,2013B,resource,,
547606,DDD,2013B,resource,,
547607,DDD,2013B,resource,,
547608,DDD,2013B,resource,,
547609,DDD,2013B,resource,,
547610,DDD,2013B,resource,,
547611,DDD,2013B,resource,,
547612,DDD,2013B,resource,,
547613,DDD,2013B,resource,,
547614,DDD,2013B,resource,,
547615,DDD,2013B,resource,,
547616,DDD,2013B,resource,,
547617,DDD,2013B,resource,,
547618,DDD,2013B,resource,,
547619,DDD,2013B,resource,,
547620,DDD,2013B,resource,,
547621,DDD,2013B,resource,,
547622,DDD,2013B,resource,,
547623,DDD,2013B,resource,,
547625,DDD,2013B,resource,,
547626,DDD,2013B,resource,,
547627,DDD,2013B,resource,,
547628,DDD,2013B,resource,,
547629,DDD,2013B,resource,,
547630,DDD,2013B,resource,,
547631,DDD,2013B,resource,,
547632,DDD,2013B,resource,,
547633,DDD,2013B,resource,,
547634,DDD,2013B,resource,,
547635,DDD,2013B,resource,,
547636,DDD,2013B,resource,,
547637,DDD,2013B,resource,,
547638,DDD,2013B,resource,,
547639,DDD,2013B,resource,,
547640,DDD,2013B,resource,,
547641,DDD,2013B,resource,,
547642,DDD,2013B,resource,,
547643,DDD,2013B,resource,,
547644,DDD,2013B,resource,,
547645,DDD,2013B,resource,,
547646,DDD,2013B,resource,,
547647,DDD,2013B,resource,,
547648,DDD,2013B,resource,,
547649,DDD,2013B,resource,,
547650,DDD,2013B,resource,,
547651,DDD,2013B,resource,,
547654,DDD,2013B,resource,,
547655,DDD,2013B,resource,,
547656,DDD,2013B,resource,,
547658,DDD,2013B,resource,,
547659,DDD,2013B,resource,,
547660,DDD,2013B,resource,,
547661,DDD,2013B,resource,,
547662,DDD,2013B,resource,,
547663,DDD,2013B,resource,,
547664,DDD,2013B,resource,,
547665,DDD,2013B,resource,,
547666,DDD,2013B,resource,,
547667,DDD,2013B,resource,,
547668,DDD,2013B,resource,,
547669,DDD,2013B,resource,,
547670,DDD,2013B,resource,,
547671,DDD,2013B,resource,,
547673,DDD,2013B,resource,,
547674,DDD,2013B,resource,,
547675,DDD,2013B,resource,,
547676,DDD,2013B,resource,,
547678,DDD,2013B,resource,,
547679,DDD,2013B,resource,,
547680,DDD,2013B,resource,,
547681,DDD,2013B,resource,,
547682,DDD,2013B,resource,,
547683,DDD,2013B,resource,,
547684,DDD,2013B,resource,,
547685,DDD,2013B,resource,,
547686,DDD,2013B,resource,,
547687,DDD,2013B,resource,,
547688,DDD,2013B,resource,,
547689,DDD,2013B,resource,,
547690,DDD,2013B,resource,,
547692,DDD,2013B,resource,,
547693,DDD,2013B,resource,,
547694,DDD,2013B,resource,,
547695,DDD,2013B,resource,,
547697,DDD,2013B,resource,,
547698,DDD,2013B,resource,,
547699,DDD,2013B,resource,,
547700,DDD,2013B,resource,,
547701,DDD,2013B,resource,,
547702,DDD,2013B,resource,,
547703,DDD,2013B,resource,,
547704,DDD,2013B,resource,,
547705,DDD,2013B,resource,,
547706,DDD,2013B,resource,,
547707,DDD,2013B,resource,,
547708,DDD,2013B,resource,,
547709,DDD,2013B,resource,,
547710,DDD,2013B,resource,,
547711,DDD,2013B,resource,,
547712,DDD,2013B,resource,,
547713,DDD,2013B,resource,,
547715,DDD,2013B,resource,,
547716,DDD,2013B,resource,,
547717,DDD,2013B,resource,,
547718,DDD,2013B,resource,,
547719,DDD,2013B,resource,,
547720,DDD,2013B,resource,,
547721,DDD,2013B,resource,,
547722,DDD,2013B,resource,,
547723,DDD,2013B,resource,,
547724,DDD,2013B,resource,,
547725,DDD,2013B,resource,,
547726,DDD,2013B,resource,,
547727,DDD,2013B,resource,,
547729,DDD,2013B,resource,,
547730,DDD,2013B,resource,,
547731,DDD,2013B,resource,,
547732,DDD,2013B,resource,,
547733,DDD,2013B,resource,,
547734,DDD,2013B,resource,,
547735,DDD,2013B,resource,,
547737,DDD,2013B,resource,,
547738,DDD,2013B,resource,,
547739,DDD,2013B,resource,,
547740,DDD,2013B,resource,,
547741,DDD,2013B,resource,,
547742,DDD,2013B,resource,,
547743,DDD,2013B,resource,,
547744,DDD,2013B,resource,,
547745,DDD,2013B,resource,,
547746,DDD,2013B,resource,,
547747,DDD,2013B,resource,,
547748,DDD,2013B,resource,,
547749,DDD,2013B,resource,,
547751,DDD,2013B,resource,,
547752,DDD,2013B,resource,,
547753,DDD,2013B,resource,,
547756,DDD,2013B,url,,
547757,DDD,2013B,url,,
547758,DDD,2013B,url,,
547759,DDD,2013B,url,,
547760,DDD,2013B,url,,
547761,DDD,2013B,url,,
547762,DDD,2013B,url,,
547763,DDD,2013B,url,,
547764,DDD,2013B,url,,
547765,DDD,2013B,url,,
547766,DDD,2013B,url,,
547767,DDD,2013B,url,,
547768,DDD,2013B,url,,
547769,DDD,2013B,url,,
547770,DDD,2013B,url,,
547771,DDD,2013B,url,,
547772,DDD,2013B,url,,
547773,DDD,2013B,url,,
547774,DDD,2013B,url,,
547775,DDD,2013B,url,,
547776,DDD,2013B,url,,
547777,DDD,2013B,url,,
547778,DDD,2013B,url,,
547779,DDD,2013B,url,,
547780,DDD,2013B,url,,
547781,DDD,2013B,url,,
547782,DDD,2013B,url,,
547783,DDD,2013B,url,,
547784,DDD,2013B,url,,
547785,DDD,2013B,url,,
547786,DDD,2013B,url,,
547787,DDD,2013B,url,,
547788,DDD,2013B,url,,
547789,DDD,2013B,url,,
547790,DDD,2013B,url,,
547791,DDD,2013B,url,,
547792,DDD,2013B,url,,
547793,DDD,2013B,url,,
547794,DDD,2013B,url,,
547795,DDD,2013B,url,,
547797,DDD,2013B,url,,
547798,DDD,2013B,url,,
547799,DDD,2013B,url,,
547800,DDD,2013B,url,,
547801,DDD,2013B,url,,
547802,DDD,2013B,url,,
547803,DDD,2013B,url,,
547804,DDD,2013B,url,,
547805,DDD,2013B,url,,
547806,DDD,2013B,url,,
547807,DDD,2013B,url,,
547808,DDD,2013B,url,,
547809,DDD,2013B,url,,
547810,DDD,2013B,url,,
547812,DDD,2013B,url,,
547813,DDD,2013B,url,,
547814,DDD,2013B,url,,
547815,DDD,2013B,url,,
547816,DDD,2013B,url,,
547817,DDD,2013B,url,,
547818,DDD,2013B,url,,
547819,DDD,2013B,url,,
547820,DDD,2013B,url,,
547821,DDD,2013B,url,,
547822,DDD,2013B,url,,
547823,DDD,2013B,url,,
547824,DDD,2013B,url,,
547825,DDD,2013B,url,,
547826,DDD,2013B,url,,
547827,DDD,2013B,url,,
547828,DDD,2013B,url,,
547829,DDD,2013B,url,,
547830,DDD,2013B,url,,
547831,DDD,2013B,url,,
547832,DDD,2013B,url,,
547833,DDD,2013B,url,,
547834,DDD,2013B,url,,
547835,DDD,2013B,url,,
547836,DDD,2013B,url,,
547837,DDD,2013B,url,,
547838,DDD,2013B,url,,
547839,DDD,2013B,url,,
547840,DDD,2013B,url,,
547841,DDD,2013B,url,,
547842,DDD,2013B,url,,
547843,DDD,2013B,url,,
547844,DDD,2013B,url,,
547845,DDD,2013B,url,,
547846,DDD,2013B,url,,
547847,DDD,2013B,url,,
547848,DDD,2013B,url,,
547849,DDD,2013B,url,,
547850,DDD,2013B,subpage,,
547851,DDD,2013B,subpage,,
547852,DDD,2013B,subpage,,
547853,DDD,2013B,subpage,,
547854,DDD,2013B,subpage,,
547855,DDD,2013B,subpage,,
547856,DDD,2013B,subpage,,
547857,DDD,2013B,subpage,,
547858,DDD,2013B,subpage,,
547859,DDD,2013B,subpage,,
547860,DDD,2013B,subpage,,
547861,DDD,2013B,subpage,,
547862,DDD,2013B,subpage,,
547863,DDD,2013B,subpage,,
547864,DDD,2013B,subpage,,
547865,DDD,2013B,subpage,,
547866,DDD,2013B,subpage,,
547867,DDD,2013B,subpage,,
547868,DDD,2013B,subpage,,
547869,DDD,2013B,subpage,,
547871,DDD,2013B,subpage,,
547872,DDD,2013B,subpage,,
547873,DDD,2013B,subpage,,
547874,DDD,2013B,subpage,,
547875,DDD,2013B,subpage,,
547876,DDD,2013B,subpage,,
547877,DDD,2013B,subpage,,
547878,DDD,2013B,subpage,,
547879,DDD,2013B,subpage,,
547880,DDD,2013B,subpage,,
547881,DDD,2013B,subpage,,
547882,DDD,2013B,subpage,,
547883,DDD,2013B,subpage,,
547884,DDD,2013B,subpage,,
547885,DDD,2013B,subpage,,
547886,DDD,2013B,subpage,,
547887,DDD,2013B,subpage,,
547888,DDD,2013B,subpage,,
547889,DDD,2013B,subpage,,
547890,DDD,2013B,subpage,,
547891,DDD,2013B,subpage,,
547892,DDD,2013B,subpage,,
547893,DDD,2013B,subpage,,
547894,DDD,2013B,subpage,,
547895,DDD,2013B,subpage,,
547896,DDD,2013B,subpage,,
547897,DDD,2013B,subpage,,
547898,DDD,2013B,subpage,,
547899,DDD,2013B,subpage,,
547900,DDD,2013B,subpage,,
547901,DDD,2013B,subpage,,
547902,DDD,2013B,subpage,,
547903,DDD,2013B,subpage,,
547904,DDD,2013B,subpage,,
547905,DDD,2013B,subpage,,
547906,DDD,2013B,subpage,,
547907,DDD,2013B,subpage,,
547908,DDD,2013B,subpage,,
547909,DDD,2013B,subpage,,
547910,DDD,2013B,subpage,,
547911,DDD,2013B,subpage,,
547912,DDD,2013B,subpage,,
547913,DDD,2013B,subpage,,
547914,DDD,2013B,subpage,,
547915,DDD,2013B,subpage,,
547916,DDD,2013B,subpage,,
547917,DDD,2013B,subpage,,
547918,DDD,2013B,subpage,,
547919,DDD,2013B,subpage,,
547920,DDD,2013B,subpage,,
547921,DDD,2013B,subpage,,
547922,DDD,2013B,subpage,,
547923,DDD,2013B,subpage,,
547924,DDD,2013B,subpage,,
547925,DDD,2013B,subpage,,
547926,DDD,2013B,subpage,,
547927,DDD,2013B,subpage,,
547928,DDD,2013B,subpage,,
547929,DDD,2013B,subpage,,
547930,DDD,2013B,subpage,,
547931,DDD,2013B,subpage,,
547932,DDD,2013B,subpage,,
547933,DDD,2013B,subpage,,
547934,DDD,2013B,subpage,,
547935,DDD,2013B,subpage,,
547936,DDD,2013B,subpage,,
547937,DDD,2013B,subpage,,
547938,DDD,2013B,subpage,,
547939,DDD,2013B,subpage,,
547940,DDD,2013B,subpage,,
547941,DDD,2013B,subpage,,
547942,DDD,2013B,subpage,,
547943,DDD,2013B,subpage,,
547944,DDD,2013B,subpage,,
547945,DDD,2013B,subpage,,
547946,DDD,2013B,subpage,,
547947,DDD,2013B,subpage,,
547948,DDD,2013B,subpage,,
547949,DDD,2013B,subpage,,
547950,DDD,2013B,subpage,,
547951,DDD,2013B,subpage,,
547952,DDD,2013B,subpage,,
547953,DDD,2013B,subpage,,
547954,DDD,2013B,subpage,,
547955,DDD,2013B,subpage,,
547956,DDD,2013B,subpage,,
547957,DDD,2013B,subpage,,
547958,DDD,2013B,subpage,,
547959,DDD,2013B,subpage,,
547960,DDD,2013B,subpage,,
547961,DDD,2013B,subpage,,
547962,DDD,2013B,subpage,,
547963,DDD,2013B,subpage,,
547964,DDD,2013B,subpage,,
547966,DDD,2013B,ouelluminate,,
547967,DDD,2013B,ouelluminate,,
547968,DDD,2013B,ouelluminate,,
547969,DDD,2013B,ouelluminate,,
551010,EEE,2013J,homepage,,
551011,EEE,2013J,forumng,,
551012,EEE,2013J,forumng,,
551013,EEE,2013J,forumng,,
551014,EEE,2013J,forumng,,
551015,EEE,2013J,forumng,,
551019,EEE,2013J,oucontent,,
551020,EEE,2013J,oucontent,,
551021,EEE,2013J,oucontent,20.0,20.0
551023,EEE,2013J,oucontent,,
551024,EEE,2013J,oucontent,7.0,7.0
551026,EEE,2013J,oucontent,,
551027,EEE,2013J,oucontent,9.0,9.0
551028,EEE,2013J,oucontent,26.0,26.0
551029,EEE,2013J,oucontent,,
551031,EEE,2013J,oucontent,12.0,12.0
551032,EEE,2013J,oucontent,13.0,13.0
551033,EEE,2013J,oucontent,,
551035,EEE,2013J,oucontent,23.0,23.0
551036,EEE,2013J,oucontent,,
551037,EEE,2013J,oucontent,24.0,24.0
551038,EEE,2013J,oucontent,17.0,17.0
551039,EEE,2013J,oucontent,19.0,19.0
551040,EEE,2013J,oucontent,,
551041,EEE,2013J,oucontent,18.0,18.0
551043,EEE,2013J,oucontent,25.0,25.0
551044,EEE,2013J,oucontent,,
551045,EEE,2013J,oucontent,6.0,6.0
551046,EEE,2013J,oucontent,,
551047,EEE,2013J,oucontent,,
551048,EEE,2013J,oucontent,3.0,3.0
551049,EEE,2013J,oucontent,,
551050,EEE,2013J,oucontent,5.0,5.0
551051,EEE,2013J,oucontent,,
551052,EEE,2013J,oucontent,22.0,22.0
551053,EEE,2013J,oucontent,1.0,1.0
551054,EEE,2013J,oucontent,,
551055,EEE,2013J,oucontent,,
551056,EEE,2013J,oucontent,15.0,15.0
551057,EEE,2013J,oucontent,,
551058,EEE,2013J,oucontent,,
551059,EEE,2013J,oucontent,,
551060,EEE,2013J,oucontent,10.0,10.0
551061,EEE,2013J,oucontent,8.0,8.0
551062,EEE,2013J,oucontent,27.0,27.0
551063,EEE,2013J,oucontent,,
551064,EEE,2013J,oucontent,,
551065,EEE,2013J,oucontent,1.0,1.0
551066,EEE,2013J,oucontent,2.0,2.0
551067,EEE,2013J,oucontent,4.0,4.0
551068,EEE,2013J,oucontent,14.0,14.0
551069,EEE,2013J,oucontent,,
551070,EEE,2013J,oucontent,11.0,11.0
551071,EEE,2013J,oucontent,,
551072,EEE,2013J,ouwiki,,
551073,EEE,2013J,ouwiki,,
551074,EEE,2013J,page,,
551075,EEE,2013J,page,,
551076,EEE,2013J,page,,
551077,EEE,2013J,page,,
551078,EEE,2013J,quiz,,
551079,EEE,2013J,quiz,,
551119,EEE,2013J,resource,,
551120,EEE,2013J,resource,,
551121,EEE,2013J,resource,,
551122,EEE,2013J,resource,,
551123,EEE,2013J,resource,,
551124,EEE,2013J,resource,,
551125,EEE,2013J,resource,,
551126,EEE,2013J,resource,,
551127,EEE,2013J,resource,,
551128,EEE,2013J,resource,,
551129,EEE,2013J,resource,,
551130,EEE,2013J,resource,,
551131,EEE,2013J,resource,,
551132,EEE,2013J,resource,,
551133,EEE,2013J,resource,,
551134,EEE,2013J,resource,,
551135,EEE,2013J,resource,,
551136,EEE,2013J,resource,,
551137,EEE,2013J,resource,,
551139,EEE,2013J,resource,,
551140,EEE,2013J,resource,,
551141,EEE,2013J,resource,,
551142,EEE,2013J,resource,,
551143,EEE,2013J,resource,,
551144,EEE,2013J,resource,,
551145,EEE,2013J,resource,,
551147,EEE,2013J,resource,,
551148,EEE,2013J,resource,,
551149,EEE,2013J,resource,,
551150,EEE,2013J,resource,,
551151,EEE,2013J,resource,,
551152,EEE,2013J,resource,,
551154,EEE,2013J,resource,,
551155,EEE,2013J,resource,,
551158,EEE,2013J,url,,
551159,EEE,2013J,url,,
551160,EEE,2013J,url,,
551161,EEE,2013J,url,,
551162,EEE,2013J,url,,
551163,EEE,2013J,url,,
551166,EEE,2013J,url,,
551167,EEE,2013J,subpage,,
551168,EEE,2013J,subpage,,
551169,EEE,2013J,subpage,,
551170,EEE,2013J,subpage,,
551171,EEE,2013J,subpage,,
551172,EEE,2013J,subpage,,
551173,EEE,2013J,subpage,,
551175,EEE,2013J,oucollaborate,,
551177,EEE,2013J,dualpane,,
661570,GGG,2013J,glossary,,
661572,GGG,2013J,forumng,,
661573,GGG,2013J,forumng,,
661575,GGG,2013J,homepage,,
661576,GGG,2013J,oucontent,,
661577,GGG,2013J,oucontent,,
661578,GGG,2013J,oucontent,,
661579,GGG,2013J,oucontent,,
661584,GGG,2013J,oucontent,,
661585,GGG,2013J,oucontent,,
661586,GGG,2013J,oucontent,,
661587,GGG,2013J,oucontent,,
661588,GGG,2013J,oucontent,,
661589,GGG,2013J,oucontent,,
661590,GGG,2013J,oucontent,,
661591,GGG,2013J,oucontent,,
661592,GGG,2013J,oucontent,,
661593,GGG,2013J,oucontent,,
661594,GGG,2013J,oucontent,,
661595,GGG,2013J,oucontent,,
661597,GGG,2013J,oucontent,,
661598,GGG,2013J,oucontent,,
661599,GGG,2013J,oucontent,,
661600,GGG,2013J,oucontent,,
661601,GGG,2013J,oucontent,,
661602,GGG,2013J,oucontent,,
661603,GGG,2013J,oucontent,,
661606,GGG,2013J,oucontent,,
661607,GGG,2013J,quiz,,
661608,GGG,2013J,quiz,,
661609,GGG,2013J,quiz,,
661610,GGG,2013J,quiz,,
661611,GGG,2013J,quiz,,
661612,GGG,2013J,quiz,,
661613,GGG,2013J,quiz,,
661614,GGG,2013J,quiz,,
661615,GGG,2013J,quiz,,
661690,GGG,2013J,resource,,
661691,GGG,2013J,resource,,
661692,GGG,2013J,resource,,
661693,GGG,2013J,resource,1.0,1.0
661694,GGG,2013J,resource,2.0,2.0
661695,GGG,2013J,resource,3.0,3.0
661696,GGG,2013J,resource,,
661697,GGG,2013J,resource,,
661698,GGG,2013J,resource,,
661699,GGG,2013J,resource,,
661700,GGG,2013J,resource,,
661701,GGG,2013J,resource,,
661702,GGG,2013J,resource,,
661703,GGG,2013J,resource,,
661704,GGG,2013J,resource,,
661705,GGG,2013J,resource,,
661706,GGG,2013J,resource,,
661707,GGG,2013J,resource,,
661708,GGG,2013J,resource,,
661709,GGG,2013J,resource,,
661710,GGG,2013J,resource,,
661711,GGG,2013J,resource,,
661712,GGG,2013J,resource,,
661713,GGG,2013J,resource,,
661714,GGG,2013J,resource,,
661715,GGG,2013J,resource,,
661716,GGG,2013J,resource,,
661717,GGG,2013J,resource,,
661718,GGG,2013J,resource,,
661719,GGG,2013J,resource,,
